passage_id,source,lines,confidence,source_most_recent_date,nearest_prior_date,passage_dates,file_version_signal,nearest_prior_version,passage_versions
NATHAN-060568,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15226-15231,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060569,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15232-15233,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060570,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15242-15249,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060571,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15250-15254,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060572,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15257-15258,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060573,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15259-15260,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060574,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15261-15262,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060575,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15263-15300,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060576,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15301-15335,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060577,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15336-15337,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060578,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15383-15392,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060579,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15393-15456,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060580,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15457-15466,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060581,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15468-15551,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060582,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15567-15576,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060583,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15577-15590,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060584,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15591-15607,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060585,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15608-15611,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060586,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15626-15627,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060587,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15648-15653,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060588,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15654-15655,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060589,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15656-15675,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060590,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15676-15677,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060591,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15702-15712,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060592,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15713-15714,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060593,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15715-15727,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060594,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15728-15729,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060595,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15730-15740,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060596,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15741-15753,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060597,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15754-15763,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060598,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15765-15774,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060599,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15775-15775,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060600,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15776-15776,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060601,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15777-15777,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060602,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15778-15780,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark VI,
NATHAN-060603,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15781-15792,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,Mark IV
NATHAN-060604,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15793-15798,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060605,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15799-15820,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060606,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15823-15829,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060607,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15830-15830,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060608,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15831-15842,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060609,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15843-15856,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060610,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15857-15865,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060611,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15866-15867,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060612,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15868-15884,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,Mark IV
NATHAN-060613,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15885-15886,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060614,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15958-15959,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060615,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15962-15963,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060616,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15964-15969,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060617,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,15970-16011,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060618,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16012-16018,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060619,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16019-16026,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060620,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16027-16033,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060621,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16034-16035,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060622,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16036-16088,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060623,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16089-16090,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060624,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16091-16093,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060625,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16094-16095,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060626,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16096-16097,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060627,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16098-16099,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060628,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16100-16116,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060629,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16117-16121,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060630,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16122-16123,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060631,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16124-16125,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060632,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16126-16138,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060633,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16139-16142,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060634,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16151-16168,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark IV,
NATHAN-060635,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16169-16182,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark II,Mark II
NATHAN-060636,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16183-16185,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark II,
NATHAN-060637,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16186-16256,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,Mark II; Mark III
NATHAN-060638,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16257-16287,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060639,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16289-16289,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060640,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16363-16402,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060641,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16403-16430,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060642,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16431-16436,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060643,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16437-16438,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060644,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16439-16478,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060645,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16479-16606,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060646,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16607-16610,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060647,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16611-16612,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060648,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16613-16622,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060649,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16623-16624,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060650,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16635-16636,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060651,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16647-16657,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060652,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16661-16666,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060653,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16667-16668,certain,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060654,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16669-16670,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060655,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16671-16682,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060656,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16683-16695,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060657,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16696-16697,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060658,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16708-16709,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060659,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16713-16714,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060660,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16725-16726,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060661,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16737-16740,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060662,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16746-16747,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060663,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16758-16759,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060664,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16763-16764,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060665,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16772-16773,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060666,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16783-16788,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060667,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16789-16795,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060668,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16796-16800,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060669,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16801-16802,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060670,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16803-16809,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,Mark III
NATHAN-060671,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16810-16811,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060672,FREEFORM DISCUSSION/TheorizerEmeritus (former ActiveEdgeGPT).txt,16819-16822,likely,2018,2016,,SAT 1; SAT I; SAT v4; SAT-W; SATiii; SATv,Mark III,
NATHAN-060673,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,21-22,likely,,,,,,
NATHAN-060674,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,23-24,likely,,,,,,
NATHAN-060675,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,25-26,likely,,,,,,
NATHAN-060676,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,27-31,likely,,,,,,
NATHAN-060677,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,32-33,likely,,,,,,
NATHAN-060678,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,34-35,likely,,,,,,
NATHAN-060679,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,36-37,likely,,,,,,
NATHAN-060680,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,38-42,likely,,,,,,
NATHAN-060681,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,43-44,likely,,,,,,
NATHAN-060682,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,45-46,likely,,,,,,
NATHAN-060683,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,47-48,likely,,,,,,
NATHAN-060684,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,49-53,likely,,,,,,
NATHAN-060685,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,54-55,likely,,,,,,
NATHAN-060686,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,56-57,likely,,,,,,
NATHAN-060687,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,58-59,likely,,,,,,
NATHAN-060688,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,60-64,likely,,,,,,
NATHAN-060689,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,65-66,likely,,,,,,
NATHAN-060690,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,67-68,likely,,,,,,
NATHAN-060691,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,69-70,likely,,,,,,
NATHAN-060692,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,71-75,likely,,,,,,
NATHAN-060693,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,76-77,likely,,,,,,
NATHAN-060694,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,78-79,likely,,,,,,
NATHAN-060695,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,80-81,likely,,,,,,
NATHAN-060696,FREEFORM DISCUSSION/THREAD1 ACTIVE INTERFACE.txt,82-93,likely,,,,,,
NATHAN-060697,FREEFORM DISCUSSION/THREAD1 First Qs.txt,12-16,likely,,,,,,
NATHAN-060698,FREEFORM DISCUSSION/THREAD1 First Qs.txt,17-18,likely,,,,,,
NATHAN-060699,FREEFORM DISCUSSION/THREAD1 First Qs.txt,19-25,likely,,,,,,
NATHAN-060700,FREEFORM DISCUSSION/THREAD1 First Qs.txt,26-29,likely,,,,,,
NATHAN-060701,FREEFORM DISCUSSION/THREAD1 First Qs.txt,30-34,likely,,,,,,
NATHAN-060702,FREEFORM DISCUSSION/THREAD1 First Qs.txt,35-41,likely,,,,,,
NATHAN-060703,FREEFORM DISCUSSION/THREAD1 First Qs.txt,42-49,likely,,,,,,
NATHAN-060704,FREEFORM DISCUSSION/THREAD1 First Qs.txt,50-54,likely,,,,,,
NATHAN-060705,FREEFORM DISCUSSION/THREAD1 First Qs.txt,55-56,likely,,,,,,
NATHAN-060706,FREEFORM DISCUSSION/THREAD1 First Qs.txt,57-61,likely,,,,,,
NATHAN-060707,FREEFORM DISCUSSION/THREAD1 First Qs.txt,62-71,likely,,,,,,
NATHAN-060708,FREEFORM DISCUSSION/THREAD1 First Qs.txt,72-76,likely,,,,,,
NATHAN-060709,FREEFORM DISCUSSION/THREAD1 First Qs.txt,77-81,likely,,,,,,
NATHAN-060710,FREEFORM DISCUSSION/THREAD1 First Qs.txt,82-86,likely,,,,,,
NATHAN-060711,FREEFORM DISCUSSION/THREAD1 First Qs.txt,87-96,likely,,,,,,
NATHAN-060712,FREEFORM DISCUSSION/THREAD1.txt,12-17,likely,,,,,,
NATHAN-060713,FREEFORM DISCUSSION/THREAD1.txt,18-38,likely,,,,,,
NATHAN-060714,FREEFORM DISCUSSION/THREAD1.txt,39-44,likely,,,,,,
NATHAN-060715,FREEFORM DISCUSSION/THREAD1.txt,45-58,likely,,,,,,
NATHAN-060716,FREEFORM DISCUSSION/THREAD1.txt,59-61,likely,,,,,,
NATHAN-060717,FREEFORM DISCUSSION/THREAD1.txt,62-71,likely,,,,,,
NATHAN-060718,FREEFORM DISCUSSION/THREAD1.txt,72-84,likely,,,,,,
NATHAN-060719,FREEFORM DISCUSSION/THREAD1.txt,85-91,likely,,,,,,
NATHAN-060720,FREEFORM DISCUSSION/Thread1todate.txt,31-71,likely,,,,,,
NATHAN-060721,FREEFORM DISCUSSION/Thread1todate.txt,72-80,likely,,,,,,
NATHAN-060722,FREEFORM DISCUSSION/Thread1todate.txt,81-82,likely,,,,,,
NATHAN-060723,FREEFORM DISCUSSION/Thread1todate.txt,83-87,likely,,,,,,
NATHAN-060724,FREEFORM DISCUSSION/Thread1todate.txt,88-97,likely,,,,,,
NATHAN-060725,FREEFORM DISCUSSION/Thread1todate.txt,98-100,likely,,,,,,
NATHAN-060726,FREEFORM DISCUSSION/Thread1todate.txt,101-140,likely,,,,,,
NATHAN-060727,FREEFORM DISCUSSION/Thread1todate.txt,153-158,likely,,,,,,
NATHAN-060728,FREEFORM DISCUSSION/Thread1todate.txt,159-179,likely,,,,,,
